Sr,latency
3742,0.000000052
3743,0.000000059
3744,0.000000057
3745,0.000000044
3746,0.000000043
3747,0.000000046
3748,0.000000049
3749,0.000000053
3750,0.000000045
3751,0.000000052
3752,0.000000045
3753,0.000000044
3754,0.000000042
3755,0.000000042
3756,0.000000043
3757,0.000000045
3758,0.000000049
3759,0.000000043
3760,0.000000047
3761,0.000000048
3762,0.000000047
3763,0.000000045
3764,0.000000049
3765,0.000000056
3766,0.000000045
3767,0.000000041
3768,0.000000051
3769,0.000000050
3770,0.000000050
3771,0.000000044
3772,0.000000045
3773,0.000000051
3774,0.000000054
3775,0.000000040
3776,0.000000045
3777,0.000000047
3778,0.000000047
3779,0.000000046
3780,0.000000050
3781,0.000000048
3782,0.000000046
3783,0.000000047
3784,0.000000048
3785,0.000000053
3786,0.000000040
3787,0.000000042
3788,0.000000048
3789,0.000000043
3790,0.000000044
3791,0.000000057
3792,0.000000051
3793,0.000000046
3794,0.000000043
3795,0.000000047
3796,0.000000052
3797,0.000000053
3798,0.000000045
3799,0.000000047
3800,0.000000047
3801,0.000000043
3802,0.000000044
3803,0.000000046
3804,0.000000043
3805,0.000000048
3806,0.000000055
3807,0.000000047
3808,0.000000050
3809,0.000000046
3810,0.000000043
3811,0.000000052
3812,0.000000047
3813,0.000000049
3814,0.000000046
3815,0.000000045
3816,0.000000051
3817,0.000000053
3818,0.000000045
3819,0.000000047
3820,0.000000054
3821,0.000000054
3822,0.000000047
3823,0.000000052
3824,0.000000057
3825,0.000000233
3826,0.000000048
3827,0.000000053
3828,0.000000046
3829,0.000000052
3830,0.000000047
3831,0.000000049
3832,0.000000045
3833,0.000000318
3834,0.000000043
3835,0.000000047
3836,0.000000050
3837,0.000000041
3838,0.000000053
3839,0.000000054
3840,0.000000055
3841,0.000000051
3842,0.000000046
3843,0.000000047
3844,0.000000043
3845,0.000000048
3846,0.000000046
3847,0.000000042
3848,0.000000047
3849,0.000000051
3850,0.000000043
3851,0.000000055
3852,0.000000047
3853,0.000000040
3854,0.000000042
3855,0.000000043
3856,0.000000046
3857,0.000000047
3858,0.000000044
3859,0.000000050
3860,0.000000044
3861,0.000000051
3862,0.000000049
3863,0.000000045
3864,0.000000045
3865,0.000000046
3866,0.000000050
3867,0.000000049
3868,0.000000050
3869,0.000000050
3870,0.000000050
3871,0.000000056
3872,0.000000051
3873,0.000000047
3874,0.000000051
3875,0.000000051
3876,0.000000051
3877,0.000000047
3878,0.000000047
3879,0.000000049
3880,0.000000047
3881,0.000000054
3882,0.000000060
3883,0.000000050
3884,0.000000053
3885,0.000000049
3886,0.000000050
3887,0.000000047
3888,0.000000054
3889,0.000000049
3890,0.000000051
3891,0.000000053
3892,0.000000052
3893,0.000000053
3894,0.000000057
3895,0.000000049
3896,0.000000046
3897,0.000000052
3898,0.000000049
3899,0.000000053
3900,0.000000046
3901,0.000000045
3902,0.000000050
3903,0.000000045
3904,0.000000045
3905,0.000000046
3906,0.000000043
3907,0.000000043
3908,0.000000048
3909,0.000000044
3910,0.000000052
3911,0.000000053
3912,0.000000046
3913,0.000000047
3914,0.000000047
3915,0.000000056
3916,0.000000131
3917,0.000000059
3918,0.000000053
3919,0.000000054
3920,0.000000051
3921,0.000000045
3922,0.000000046
3923,0.000000048
3924,0.000000046
3925,0.000000048
3926,0.000000046
3927,0.000000046
3928,0.000000052
3929,0.000000045
3930,0.000000046
3931,0.000000048
3932,0.000000048
3933,0.000000043
3934,0.000000049
3935,0.000000056
3936,0.000000049
3937,0.000000048
3938,0.000000048
3939,0.000000052
3940,0.000000049
3941,0.000000051
3942,0.000000046
3943,0.000000045
3944,0.000000047
3945,0.000000047
3946,0.000000043
3947,0.000000048
3948,0.000000053
3949,0.000000048
3950,0.000000061
3951,0.000000055
3952,0.000000050
3953,0.000000054
3954,0.000000052
3955,0.000000054
3956,0.000000055
3957,0.000000050
3958,0.000000049
3959,0.000000050
3960,0.000000046
3961,0.000000053
3962,0.000000046
3963,0.000000046
3964,0.000000052
3965,0.000000051
3966,0.000000044
3967,0.000000050
3968,0.000000047
3969,0.000000045
3970,0.000000050
3971,0.000000042
3972,0.000000043
3973,0.000000050
3974,0.000000047
3975,0.000000048
3976,0.000000046
3977,0.000000056
3978,0.000000050
3979,0.000000047
3980,0.000000049
3981,0.000000047
3982,0.000000049
3983,0.000000053
3984,0.000000055
3985,0.000000056
3986,0.000000043
3987,0.000000046
3988,0.000000050
3989,0.000000045
3990,0.000000050
3991,0.000000048
3992,0.000000049
3993,0.000000051
3994,0.000000041
3995,0.000000052
3996,0.000000043
3997,0.000000048
3998,0.000000042
3999,0.000000047
4000,0.000000045
4001,0.000000045
4002,0.000000041
4003,0.000000040
4004,0.000000041
4005,0.000000040
4006,0.000000041
4007,0.000000042
4008,0.000000041
4009,0.000000041
4010,0.000000041
4011,0.000000041
4012,0.000000041
4013,0.000000040
4014,0.000000040
4015,0.000000041
4016,0.000000041
4017,0.000000041
4018,0.000000041
4019,0.000000040
4020,0.000000040
4021,0.000000040
4022,0.000000041
4023,0.000000042
4024,0.000000042
4025,0.000000041
4026,0.000000041
4027,0.000000040
4028,0.000000041
4029,0.000000039
4030,0.000000039
4031,0.000000039
4032,0.000000039
4033,0.000000040
4034,0.000000041
4035,0.000000040
4036,0.000000040
4037,0.000000042
4038,0.000000039
4039,0.000000039
4040,0.000000040
4041,0.000000041
4042,0.000000041
4043,0.000000041
4044,0.000000041
4045,0.000000039
4046,0.000000040
4047,0.000000040
4048,0.000000041
4049,0.000000041
4050,0.000000041
4051,0.000000040
4052,0.000000040
4053,0.000000039
4054,0.000000040
4055,0.000000041
4056,0.000000041
4057,0.000000039
4058,0.000000039
4059,0.000000040
4060,0.000000042
4061,0.000000041
4062,0.000000040
4063,0.000000039
4064,0.000000039
4065,0.000000041
4066,0.000000041
4067,0.000000041
4068,0.000000040
4069,0.000000041
4070,0.000000039
4071,0.000000040
4072,0.000000040
4073,0.000000040
4074,0.000000040
4075,0.000000041
4076,0.000000039
4077,0.000000040
4078,0.000000041
4079,0.000000041
4080,0.000000041
4081,0.000000041
4082,0.000000039
4083,0.000000040
4084,0.000000041
4085,0.000000040
4086,0.000000040
4087,0.000000041
4088,0.000000038
4089,0.000000041
4090,0.000000041
4091,0.000000041
4092,0.000000040
4093,0.000000040
4094,0.000000041
4095,0.000000041
4096,0.000000050
4097,0.000000041
4098,0.000000041
4099,0.000000040
4100,0.000000039
4101,0.000000041
4102,0.000000041
4103,0.000000041
4104,0.000000041
4105,0.000000041
4106,0.000000040
4107,0.000000040
4108,0.000000041
4109,0.000000041
4110,0.000000042
4111,0.000000040
4112,0.000000040
4113,0.000000041
4114,0.000000041
4115,0.000000038
4116,0.000000040
4117,0.000000040
4118,0.000000039
4119,0.000000041
4120,0.000000040
4121,0.000000040
4122,0.000000041
4123,0.000000040
4124,0.000000040
4125,0.000000040
4126,0.000000041
4127,0.000000042
4128,0.000000039
4129,0.000000041
4130,0.000000041
4131,0.000000039
4132,0.000000040
4133,0.000000042
4134,0.000000040
4135,0.000000041
4136,0.000000040
4137,0.000000041
4138,0.000000040
4139,0.000000039
4140,0.000000041
4141,0.000000041
4142,0.000000040
4143,0.000000041
4144,0.000000041
4145,0.000000039
4146,0.000000040
4147,0.000000041
4148,0.000000040
4149,0.000000040
4150,0.000000039
4151,0.000000041
4152,0.000000038
4153,0.000000041
4154,0.000000041
4155,0.000000040
4156,0.000000041
4157,0.000000039
4158,0.000000040
4159,0.000000040
4160,0.000000041
4161,0.000000039
4162,0.000000040
4163,0.000000039
4164,0.000000040
4165,0.000000039
4166,0.000000042
4167,0.000000039
4168,0.000000040
4169,0.000000040
4170,0.000000040
4171,0.000000040
4172,0.000000041
4173,0.000000039
4174,0.000000040
4175,0.000000040
4176,0.000000042
4177,0.000000040
4178,0.000000041
4179,0.000000040
4180,0.000000041
4181,0.000000040
4182,0.000000041
4183,0.000000041
4184,0.000000042
4185,0.000000040
4186,0.000000038
4187,0.000000040
4188,0.000000040
4189,0.000000041
4190,0.000000040
4191,0.000000041
4192,0.000000040
4193,0.000000041
4194,0.000000041
4195,0.000000040
4196,0.000000040
4197,0.000000039
4198,0.000000102
4199,0.000000040
4200,0.000000041
4201,0.000000040
4202,0.000000040
4203,0.000000040
4204,0.000000041
4205,0.000000041
4206,0.000000041
4207,0.000000042
4208,0.000000040
4209,0.000000040
4210,0.000000040
4211,0.000000040
4212,0.000000041
4213,0.000000040
4214,0.000000041
4215,0.000000042
4216,0.000000040
4217,0.000000041
4218,0.000000040
4219,0.000000040
4220,0.000000040
4221,0.000000041
4222,0.000000039
4223,0.000000040
4224,0.000000041
4225,0.000000042
4226,0.000000041
4227,0.000000040
4228,0.000000040
4229,0.000000038
4230,0.000000041
4231,0.000000040
4232,0.000000041
4233,0.000000040
4234,0.000000040
4235,0.000000041
4236,0.000000040
4237,0.000000040
4238,0.000000041
4239,0.000000040
4240,0.000000041
4241,0.000000040
4242,0.000000040
4243,0.000000040
4244,0.000000040
4245,0.000000041
4246,0.000000040
4247,0.000000041
4248,0.000000041
4249,0.000000040
4250,0.000000040
4251,0.000000040
4252,0.000000042
4253,0.000000042
4254,0.000000044
4255,0.000000040
4256,0.000000040
4257,0.000000041
4258,0.000000040
4259,0.000000040
4260,0.000000040
4261,0.000000041
4262,0.000000040
4263,0.000000040
4264,0.000000039
4265,0.000000041
4266,0.000000041
4267,0.000000040
4268,0.000000042
4269,0.000000040
4270,0.000000041
4271,0.000000041
4272,0.000000040
4273,0.000000041
4274,0.000000040
4275,0.000000041
4276,0.000000040
4277,0.000000040
4278,0.000000040
4279,0.000000040
4280,0.000000041
4281,0.000000042
4282,0.000000039
4283,0.000000040
4284,0.000000042
4285,0.000000039
4286,0.000000040
4287,0.000000041
4288,0.000000039
4289,0.000000040
4290,0.000000041
4291,0.000000039
4292,0.000000040
4293,0.000000040
4294,0.000000040
4295,0.000000040
4296,0.000000040
4297,0.000000038
4298,0.000000040
4299,0.000000042
4300,0.000000040
4301,0.000000042
4302,0.000000041
4303,0.000000041
4304,0.000000040
4305,0.000000041
4306,0.000000040
4307,0.000000039
4308,0.000000040
4309,0.000000041
4310,0.000000040
4311,0.000000041
4312,0.000000041
4313,0.000000040
4314,0.000000040
4315,0.000000040
4316,0.000000041
4317,0.000000039
4318,0.000000039
4319,0.000000041
4320,0.000000041
4321,0.000000041
4322,0.000000040
4323,0.000000039
4324,0.000000040
4325,0.000000040
4326,0.000000040
4327,0.000000040
4328,0.000000042
4329,0.000000040
4330,0.000000040
4331,0.000000041
4332,0.000000041
4333,0.000000040
4334,0.000000039
4335,0.000000039
4336,0.000000040
4337,0.000000041
4338,0.000000041
4339,0.000000040
4340,0.000000039
4341,0.000000040
4342,0.000000040
4343,0.000000041
4344,0.000000041
4345,0.000000041
4346,0.000000040
4347,0.000000039
4348,0.000000041
4349,0.000000041
4350,0.000000039
4351,0.000000040
4352,0.000000039
4353,0.000000041
4354,0.000000042
4355,0.000000041
4356,0.000000040
4357,0.000000040
4358,0.000000040
4359,0.000000040
4360,0.000000040
4361,0.000000040
4362,0.000000041
4363,0.000000041
4364,0.000000041
4365,0.000000038
4366,0.000000039
4367,0.000000040
4368,0.000000040
4369,0.000000041
4370,0.000000041
4371,0.000000041
4372,0.000000041
4373,0.000000039
4374,0.000000040
4375,0.000000040
4376,0.000000039
4377,0.000000039
4378,0.000000040
4379,0.000000040
4380,0.000000041
4381,0.000000042
4382,0.000000039
4383,0.000000040
4384,0.000000040
4385,0.000000040
4386,0.000000040
4387,0.000000039
4388,0.000000040
4389,0.000000039
4390,0.000000040
4391,0.000000040
4392,0.000000040
4393,0.000000039
4394,0.000000040
4395,0.000000040
4396,0.000000040
4397,0.000000042
4398,0.000000041
4399,0.000000040
4400,0.000000041
4401,0.000000041
4402,0.000000039
4403,0.000000040
4404,0.000000041
4405,0.000000041
4406,0.000000041
4407,0.000000042
4408,0.000000041
4409,0.000000041
4410,0.000000040
4411,0.000000041
4412,0.000000042
4413,0.000000042
4414,0.000000041
4415,0.000000040
4416,0.000000041
4417,0.000000041
4418,0.000000041
4419,0.000000041
4420,0.000000040
4421,0.000000041
4422,0.000000041
4423,0.000000041
4424,0.000000039
4425,0.000000040
4426,0.000000038
4427,0.000000040
4428,0.000000041
4429,0.000000041
4430,0.000000039
4431,0.000000040
4432,0.000000040
4433,0.000000039
4434,0.000000040
4435,0.000000041
4436,0.000000040
4437,0.000000041
4438,0.000000041
4439,0.000000040
4440,0.000000040
4441,0.000000039
4442,0.000000040
4443,0.000000040
4444,0.000000042
4445,0.000000039
4446,0.000000040
4447,0.000000040
4448,0.000000041
4449,0.000000041
4450,0.000000039
4451,0.000000040
4452,0.000000039
4453,0.000000041
4454,0.000000041
4455,0.000000041
4456,0.000000041
4457,0.000000040
4458,0.000000039
4459,0.000000040
4460,0.000000042
4461,0.000000038
4462,0.000000040
4463,0.000000041
4464,0.000000042
4465,0.000000039
4466,0.000000039
4467,0.000000039
4468,0.000000040
4469,0.000000041
4470,0.000000041
4471,0.000000040
4472,0.000000041
4473,0.000000040
4474,0.000000041
4475,0.000000040
4476,0.000000041
4477,0.000000040
4478,0.000000040
4479,0.000000040
4480,0.000000040
4481,0.000000041
4482,0.000000039
4483,0.000000041
4484,0.000000040
4485,0.000000041
4486,0.000000040
4487,0.000000041
4488,0.000000040
4489,0.000000041
4490,0.000000040
4491,0.000000040
4492,0.000000041
4493,0.000000040
4494,0.000000040
4495,0.000000042
4496,0.000000040
4497,0.000000040
4498,0.000000042
4499,0.000000039
4500,0.000000040
4501,0.000000041
4502,0.000000041
4503,0.000000040
4504,0.000000041
4505,0.000000041
4506,0.000000035
4507,0.000000039
4508,0.000000040
4509,0.000000099
4510,0.000000044
4511,0.000000045
4512,0.000000040
4513,0.000000042
4514,0.000000045
4515,0.000000050
4516,0.000000049
4517,0.000000049
4518,0.000000053
4519,0.000000046
4520,0.000000047
4521,0.000000049
4522,0.000000055
4523,0.000000051
4524,0.000000046
4525,0.000000049
4526,0.000000051
4527,0.000000052
4528,0.000000049
4529,0.000000051
4530,0.000000054
4531,0.000000059
4532,0.000000058
4533,0.000000051
4534,0.000000057
4535,0.000000050
4536,0.000000046
4537,0.000000055
4538,0.000000049
4539,0.000000049
4540,0.000000046
4541,0.000000050
4542,0.000000055
4543,0.000000054
4544,0.000000052
4545,0.000000050
4546,0.000000051
4547,0.000000051
4548,0.000000052
4549,0.000000045
4550,0.000000044
4551,0.000000045
4552,0.000000049
4553,0.000000049
4554,0.000000043
4555,0.000000045
4556,0.000000047
4557,0.000000053
4558,0.000000044
4559,0.000000046
4560,0.000000044
4561,0.000000053
4562,0.000000048
4563,0.000000046
4564,0.000000056
4565,0.000000057
4566,0.000000056
4567,0.000000047
4568,0.000000047
4569,0.000000049
4570,0.000000052
4571,0.000000053
4572,0.000000047
4573,0.000000048
4574,0.000000044
4575,0.000000050
4576,0.000000053
4577,0.000000050
4578,0.000000049
4579,0.000000045
4580,0.000000049
4581,0.000000050
4582,0.000000048
4583,0.000000051
4584,0.000000041
4585,0.000000050
4586,0.000000053
4587,0.000000048
4588,0.000000051
4589,0.000000050
4590,0.000000052
4591,0.000000049
4592,0.000000044
4593,0.000000043
4594,0.000000041
4595,0.000000042
4596,0.000000041
4597,0.000000040
4598,0.000000042
4599,0.000000049
4600,0.000000044
4601,0.000000045
4602,0.000000047
4603,0.000000046
4604,0.000000043
4605,0.000000047
4606,0.000000047
4607,0.000000042
4608,0.000000154
4609,0.000000042
4610,0.000000047
4611,0.000000051
4612,0.000000048
4613,0.000000045
4614,0.000000049
4615,0.000000047
4616,0.000000046
4617,0.000000045
4618,0.000000052
4619,0.000000049
4620,0.000000054
4621,0.000000055
4622,0.000000048
4623,0.000000054
4624,0.000000054
4625,0.000000052
4626,0.000000050
4627,0.000000044
4628,0.000000057
4629,0.000000051
4630,0.000000044
4631,0.000000043
4632,0.000000046
4633,0.000000054
4634,0.000000046
4635,0.000000045
4636,0.000000040
4637,0.000000041
4638,0.000000044
4639,0.000000049
4640,0.000000048
4641,0.000000054
4642,0.000000047
4643,0.000000049
4644,0.000000047
4645,0.000000053
4646,0.000000049
4647,0.000000047
4648,0.000000047
4649,0.000000047
4650,0.000000046
4651,0.000000046
4652,0.000000047
4653,0.000000049
4654,0.000000045
4655,0.000000046
4656,0.000000054
4657,0.000000055
4658,0.000000048
4659,0.000000050
4660,0.000000050
4661,0.000000054
4662,0.000000053
4663,0.000000047
4664,0.000000049
4665,0.000000048
4666,0.000000041
4667,0.000000048
4668,0.000000042
4669,0.000000050
4670,0.000000044
4671,0.000000048
4672,0.000000045
4673,0.000000045
4674,0.000000044
4675,0.000000043
4676,0.000000049
4677,0.000000042
4678,0.000000042
4679,0.000000042
4680,0.000000044
4681,0.000000051
4682,0.000000047
4683,0.000000037
4684,0.000000047
4685,0.000000041
4686,0.000000043
4687,0.000000042
4688,0.000000044
4689,0.000000045
4690,0.000000047
4691,0.000000047
4692,0.000000043
4693,0.000000042
4694,0.000000041
4695,0.000000042
4696,0.000000047
4697,0.000000048
4698,0.000000059
4699,0.000000049
4700,0.000000049
4701,0.000000047
4702,0.000000040
4703,0.000000050
4704,0.000000048
4705,0.000000047
4706,0.000000045
4707,0.000000048
4708,0.000000043
4709,0.000000047
4710,0.000000047
4711,0.000000050
4712,0.000000045
4713,0.000000048
4714,0.000000044
4715,0.000000042
4716,0.000000043
4717,0.000000043
4718,0.000000043
4719,0.000000044
4720,0.000000045
4721,0.000000047
4722,0.000000049
4723,0.000000050
4724,0.000000041
4725,0.000000047
4726,0.000000051
4727,0.000000050
4728,0.000000043
4729,0.000000042
4730,0.000000045
4731,0.000000043
4732,0.000000042
4733,0.000000043
4734,0.000000043
4735,0.000000043
4736,0.000000043
4737,0.000000043
4738,0.000000043
4739,0.000000047
4740,0.000000048
4741,0.000000047
4742,0.000000050
4743,0.000000047
4744,0.000000043
4745,0.000000043
4746,0.000000041
4747,0.000000044
4748,0.000000052
4749,0.000000045
4750,0.000000048
4751,0.000000049
4752,0.000000049
4753,0.000000043
4754,0.000000047
4755,0.000000041
4756,0.000000042
4757,0.000000041
4758,0.000000040
4759,0.000000047
4760,0.000000045
4761,0.000000041
4762,0.000000048
4763,0.000000050
4764,0.000000043
4765,0.000000044
4766,0.000000043
4767,0.000000055
4768,0.000000048
4769,0.000000055
4770,0.000000049
4771,0.000000050
4772,0.000000057
4773,0.000000057
4774,0.000000043
4775,0.000000045
4776,0.000000051
4777,0.000000045
4778,0.000000042
4779,0.000000043
4780,0.000000043
4781,0.000000045
4782,0.000000042
4783,0.000000041
4784,0.000000045
4785,0.000000044
4786,0.000000050
4787,0.000000045
4788,0.000000049
4789,0.000000043
4790,0.000000044
4791,0.000000052
4792,0.000000044
4793,0.000000045
4794,0.000000050
4795,0.000000051
4796,0.000000051
4797,0.000000041
4798,0.000000042
4799,0.000000043
4800,0.000000045
4801,0.000000052
4802,0.000000053
4803,0.000000043
4804,0.000000049
4805,0.000000045
4806,0.000000054
4807,0.000000052
4808,0.000000043
4809,0.000000061
4810,0.000000050
4811,0.000000048
4812,0.000000048
4813,0.000000048
4814,0.000000045
4815,0.000000055
4816,0.000000056
4817,0.000000051
4818,0.000000054
4819,0.000000048
4820,0.000000051
4821,0.000000052
4822,0.000000050
4823,0.000000045
4824,0.000000051
4825,0.000000049
4826,0.000000047
4827,0.000000049
4828,0.000000050
4829,0.000000054
4830,0.000000051
4831,0.000000051
4832,0.000000057
4833,0.000000048
4834,0.000000056
4835,0.000000044
4836,0.000000048
4837,0.000000052
4838,0.000000050
4839,0.000000051
4840,0.000000051
4841,0.000000057
4842,0.000000050
4843,0.000000052
4844,0.000000055
4845,0.000000046
4846,0.000000043
4847,0.000000042
4848,0.000000043
4849,0.000000051
4850,0.000000043
4851,0.000000045
4852,0.000000042
4853,0.000000047
4854,0.000000045
4855,0.000000042
4856,0.000000045
4857,0.000000047
4858,0.000000043
4859,0.000000047
4860,0.000000046
4861,0.000000056
4862,0.000000057
4863,0.000000051
4864,0.000000051
4865,0.000000049
4866,0.000000047
4867,0.000000043
4868,0.000000055
4869,0.000000046
4870,0.000000046
4871,0.000000045
4872,0.000000048
4873,0.000000045
4874,0.000000047
4875,0.000000047
4876,0.000000047
4877,0.000000041
4878,0.000000043
4879,0.000000043
4880,0.000000051
4881,0.000000055
4882,0.000000056
4883,0.000000056
4884,0.000000048
4885,0.000000051
4886,0.000000048
4887,0.000000046
4888,0.000000046
4889,0.000000052
4890,0.000000055
4891,0.000000052
4892,0.000000053
4893,0.000000047
4894,0.000000054
4895,0.000000045
4896,0.000000045
4897,0.000000043
4898,0.000000043
4899,0.000000044
4900,0.000000043
4901,0.000000053
4902,0.000000054
4903,0.000000056
4904,0.000000043
4905,0.000000049
4906,0.000000046
4907,0.000000049
4908,0.000000053
4909,0.000000046
4910,0.000000051
4911,0.000000041
4912,0.000000050
4913,0.000000044
4914,0.000000050
4915,0.000000049
4916,0.000000050
4917,0.000000051
4918,0.000000054
4919,0.000000043
4920,0.000000047
4921,0.000000050
4922,0.000000049
4923,0.000000047
4924,0.000000047
4925,0.000000047
4926,0.000000050
4927,0.000000048
4928,0.000000050
4929,0.000000053
4930,0.000000045
4931,0.000000051
4932,0.000000050
4933,0.000000045
4934,0.000000044
4935,0.000000046
4936,0.000000051
4937,0.000000042
4938,0.000000048
4939,0.000000056
4940,0.000000057
4941,0.000000052
4942,0.000000053
4943,0.000000048
4944,0.000000058
4945,0.000000058
4946,0.000000052
4947,0.000000046
4948,0.000000044
4949,0.000000054
4950,0.000000058
4951,0.000000050
4952,0.000000062
4953,0.000000052
4954,0.000000050
4955,0.000000041
4956,0.000000042
4957,0.000000042
4958,0.000000046
4959,0.000000052
4960,0.000000049
4961,0.000000054
4962,0.000000050
4963,0.000000058
4964,0.000000049
4965,0.000000055
4966,0.000000054
4967,0.000000056
4968,0.000000053
4969,0.000000051
4970,0.000000053
4971,0.000000052
4972,0.000000054
4973,0.000000056
4974,0.000000047
4975,0.000000055
4976,0.000000055
4977,0.000000056
4978,0.000000051
4979,0.000000056
4980,0.000000054
4981,0.000000053
4982,0.000000051
4983,0.000000056
4984,0.000000052
4985,0.000000057
4986,0.000000047
4987,0.000000055
4988,0.000000056
4989,0.000000055
4990,0.000000050
4991,0.000000050
4992,0.000000059
4993,0.000000055
4994,0.000000055
4995,0.000000052
4996,0.000000063
4997,0.000000052
4998,0.000000057
4999,0.000000056
5000,0.000000055
5001,0.000000052
5002,0.000000054
5003,0.000000052
5004,0.000000059
5005,0.000000052
5006,0.000000049
5007,0.000000053
5008,0.000000054
5009,0.000000042
5010,0.000000040
5011,0.000000041
5012,0.000000041
5013,0.000000052
5014,0.000000053
5015,0.000000052
5016,0.000000059
5017,0.000000057
5018,0.000000051
5019,0.000000052
5020,0.000000058
5021,0.000000054
5022,0.000000055
5023,0.000000051
5024,0.000000057
5025,0.000000054
5026,0.000000055
5027,0.000000053
5028,0.000000050
5029,0.000000049
5030,0.000000051
5031,0.000000052
5032,0.000000055
5033,0.000000057
5034,0.000000055
5035,0.000000055
5036,0.000000053
5037,0.000000053
5038,0.000000051
5039,0.000000056
5040,0.000000044
5041,0.000000054
5042,0.000000051
5043,0.000000048
5044,0.000000051
5045,0.000000049
5046,0.000000051
5047,0.000000052
5048,0.000000054
5049,0.000000054
5050,0.000000051
5051,0.000000056
5052,0.000000055
5053,0.000000052
5054,0.000000059
5055,0.000000055
5056,0.000000052
5057,0.000000054
5058,0.000000054
5059,0.000000060
5060,0.000000054
5061,0.000000052
5062,0.000000054
5063,0.000000043
5064,0.000000051
5065,0.000000047
5066,0.000000054
5067,0.000000048
5068,0.000000042
5069,0.000000042
5070,0.000000044
5071,0.000000049
5072,0.000000042
5073,0.000000041
5074,0.000000042
5075,0.000000053
5076,0.000000048
5077,0.000000051
5078,0.000000053
5079,0.000000056
5080,0.000000056
5081,0.000000047
5082,0.000000052
5083,0.000000058
5084,0.000000059
5085,0.000000052
5086,0.000000057
5087,0.000000050
5088,0.000000050
5089,0.000000057
5090,0.000000058
5091,0.000000052
5092,0.000000053
5093,0.000000054
5094,0.000000047
5095,0.000000050
5096,0.000000043
5097,0.000000041
5098,0.000000041
5099,0.000000050
5100,0.000000045
5101,0.000000038
5102,0.000000044
5103,0.000000046
5104,0.000000053
5105,0.000000044
5106,0.000000045
5107,0.000000047
5108,0.000000051
5109,0.000000044
5110,0.000000045
5111,0.000000048
5112,0.000000046
5113,0.000000041
5114,0.000000047
5115,0.000000039
5116,0.000000043
5117,0.000000051
5118,0.000000042
5119,0.000000044
5120,0.000000060
5121,0.000000053
5122,0.000000045
5123,0.000000047
5124,0.000000052
5125,0.000000049
5126,0.000000044
5127,0.000000043
5128,0.000000047
5129,0.000000046
5130,0.000000047
5131,0.000000043
5132,0.000000041
5133,0.000000050
5134,0.000000048
5135,0.000000047
5136,0.000000049
5137,0.000000048
5138,0.000000050
5139,0.000000042
5140,0.000000046
5141,0.000000052
5142,0.000000047
5143,0.000000054
5144,0.000000045
5145,0.000000050
5146,0.000000053
5147,0.000000045
5148,0.000000051
5149,0.000000056
5150,0.000000046
5151,0.000000043
5152,0.000000050
5153,0.000000054
5154,0.000000239
5155,0.000000050
5156,0.000000047
5157,0.000000053
5158,0.000000047
5159,0.000000052
5160,0.000000050
5161,0.000000051
5162,0.000000045
5163,0.000000047
5164,0.000000043
5165,0.000000047
5166,0.000000136
5167,0.000000045
5168,0.000000048
5169,0.000000052
5170,0.000000050
5171,0.000000048
5172,0.000000047
5173,0.000000050
5174,0.000000056
5175,0.000000046
5176,0.000000044
5177,0.000000048
5178,0.000000049
5179,0.000000049
5180,0.000000048
5181,0.000000042
5182,0.000000040
5183,0.000000051
5184,0.000000048
5185,0.000000047
5186,0.000000047
5187,0.000000051
5188,0.000000054
5189,0.000000052
5190,0.000000055
5191,0.000000052
5192,0.000000050
5193,0.000000051
5194,0.000000046
5195,0.000000050
5196,0.000000053
5197,0.000000050
5198,0.000000048
5199,0.000000041
5200,0.000000047
5201,0.000000045
5202,0.000000053
5203,0.000000053
5204,0.000000055
5205,0.000000050
5206,0.000000053
5207,0.000000049
5208,0.000000047
5209,0.000000048
5210,0.000000047
5211,0.000000056
5212,0.000000050
5213,0.000000047
5214,0.000000053
5215,0.000000045
5216,0.000000050
5217,0.000000046
5218,0.000000042
5219,0.000000043
5220,0.000000047
5221,0.000000050
5222,0.000000051
5223,0.000000043
5224,0.000000262
5225,0.000000045
5226,0.000000049
5227,0.000000135
5228,0.000000054
5229,0.000000048
5230,0.000000050
5231,0.000000051
5232,0.000000050
5233,0.000000046
5234,0.000000052
5235,0.000000046
5236,0.000000046
5237,0.000000050
5238,0.000000052
5239,0.000000051
5240,0.000000050
5241,0.000000051
5242,0.000000053
5243,0.000000041
5244,0.000000051
5245,0.000000049
5246,0.000000050
5247,0.000000052
5248,0.000000051
5249,0.000000042
5250,0.000000052
5251,0.000000049
5252,0.000000053
5253,0.000000046
5254,0.000000052
5255,0.000000047
5256,0.000000052
5257,0.000000050
5258,0.000000051
5259,0.000000053
5260,0.000000053
5261,0.000000050
5262,0.000000049
5263,0.000000052
5264,0.000000051
5265,0.000000051
5266,0.000000049
5267,0.000000053
5268,0.000000048
5269,0.000000051
5270,0.000000045
5271,0.000000053
5272,0.000000047
5273,0.000000051
5274,0.000000048
5275,0.000000054
5276,0.000000047
5277,0.000000051
5278,0.000000053
5279,0.000000049
5280,0.000000050
5281,0.000000050
5282,0.000000052
5283,0.000000047
5284,0.000000054
5285,0.000000046
5286,0.000000051
5287,0.000000046
5288,0.000000053
5289,0.000000048
5290,0.000000050
5291,0.000000046
5292,0.000000049
5293,0.000000048
5294,0.000000050
5295,0.000000051
