Sr,Size,Latency
7,3328,0.000000826
8,3328,0.000000826
9,3328,0.000000852
10,3328,0.000000856
11,3328,0.000000823
12,3328,0.000000856
13,3328,0.000000839
14,3328,0.000000835
15,3328,0.000000803
16,3328,0.000000926
17,3328,0.000000871
18,3328,0.000000874
19,3328,0.000000818
20,3328,0.000000859
21,3328,0.000000878
22,3328,0.000000839
23,3328,0.000000826
24,3328,0.000000852
25,3328,0.000000835
26,3328,0.000000860
27,3328,0.000000965
28,3328,0.000000865
29,3328,0.000000843
30,3328,0.000000841
31,3328,0.000000881
32,3328,0.000000838
33,3328,0.000000902
34,3328,0.000000842
35,3328,0.000000840
36,3328,0.000000844
37,3328,0.000000832
38,3328,0.000000836
39,3328,0.000000825
40,3328,0.000000810
41,3328,0.000000838
42,3328,0.000000840
43,3328,0.000000844
44,3328,0.000000849
45,3328,0.000000840
46,3328,0.000000909
47,3328,0.000000874
48,3328,0.000000821
49,3328,0.000000880
50,3328,0.000001328
51,3328,0.000000841
52,3328,0.000000875
53,3328,0.000000887
54,3328,0.000000901
55,3328,0.000000865
56,3328,0.000000885
57,3328,0.000000836
58,3328,0.000000890
59,3328,0.000000838
60,3328,0.000000812
61,3328,0.000000849
62,3328,0.000000848
63,3328,0.000000827
64,3328,0.000000843
65,3328,0.000000842
66,3328,0.000001023
67,3328,0.000000853
68,3328,0.000000846
69,3328,0.000000826
70,3328,0.000000787
71,3328,0.000000885
72,3328,0.000000839
73,3328,0.000000802
74,3328,0.000000825
75,3328,0.000000849
76,3328,0.000000894
77,3328,0.000000850
78,3328,0.000000836
79,3328,0.000000893
80,3328,0.000000923
81,3328,0.000000845
82,3328,0.000001079
83,3328,0.000000871
84,3328,0.000000900
85,3328,0.000000822
86,3328,0.000001222
87,3328,0.000000896
88,3328,0.000000857
89,3328,0.000000934
90,3328,0.000000894
91,3328,0.000000855
92,3328,0.000000845
93,3328,0.000001309
94,3328,0.000000825
95,3328,0.000000843
96,3328,0.000000854
97,3328,0.000000848
98,3328,0.000000860
99,3328,0.000004547
0,3584,0.000000863
1,3584,0.000000844
2,3584,0.000000886
3,3584,0.000000853
4,3584,0.000000858
5,3584,0.000000883
6,3584,0.000000858
7,3584,0.000000885
8,3584,0.000000867
9,3584,0.000000877
10,3584,0.000000850
11,3584,0.000000851
12,3584,0.000000838
13,3584,0.000000848
14,3584,0.000000857
15,3584,0.000000925
16,3584,0.000000820
17,3584,0.000000899
18,3584,0.000000824
19,3584,0.000000902
20,3584,0.000000852
21,3584,0.000000858
22,3584,0.000000828
23,3584,0.000000840
24,3584,0.000000823
25,3584,0.000000898
26,3584,0.000000901
27,3584,0.000000833
28,3584,0.000000978
29,3584,0.000000884
30,3584,0.000000845
31,3584,0.000000849
32,3584,0.000000830
33,3584,0.000000991
34,3584,0.000000885
35,3584,0.000000875
36,3584,0.000000830
37,3584,0.000000896
38,3584,0.000000857
39,3584,0.000000797
40,3584,0.000000874
41,3584,0.000000950
42,3584,0.000000801
43,3584,0.000000853
44,3584,0.000000872
45,3584,0.000000839
46,3584,0.000000886
47,3584,0.000000846
48,3584,0.000000921
49,3584,0.000000833
50,3584,0.000000899
51,3584,0.000000835
52,3584,0.000000913
53,3584,0.000000878
54,3584,0.000000904
55,3584,0.000000850
56,3584,0.000000824
57,3584,0.000000848
58,3584,0.000000835
59,3584,0.000000823
60,3584,0.000000961
61,3584,0.000001361
62,3584,0.000000835
63,3584,0.000000878
64,3584,0.000000891
65,3584,0.000000878
66,3584,0.000000791
67,3584,0.000001046
68,3584,0.000000845
69,3584,0.000000841
70,3584,0.000000826
71,3584,0.000000828
72,3584,0.000000828
73,3584,0.000000864
74,3584,0.000000827
75,3584,0.000001628
76,3584,0.000000857
77,3584,0.000000850
78,3584,0.000000857
79,3584,0.000000851
80,3584,0.000000827
81,3584,0.000000834
82,3584,0.000001237
83,3584,0.000000867
84,3584,0.000000850
85,3584,0.000000849
86,3584,0.000000815
87,3584,0.000000907
88,3584,0.000000867
89,3584,0.000000914
90,3584,0.000000835
91,3584,0.000000858
92,3584,0.000000865
93,3584,0.000004093
94,3584,0.000004576
95,3584,0.000003843
96,3584,0.000005220
97,3584,0.000004105
98,3584,0.000004469
99,3584,0.000004069
0,3840,0.000001031
1,3840,0.000000965
2,3840,0.000000992
3,3840,0.000001827
4,3840,0.000000980
5,3840,0.000001010
6,3840,0.000000969
7,3840,0.000000976
8,3840,0.000000955
9,3840,0.000000928
10,3840,0.000001328
11,3840,0.000001024
12,3840,0.000000995
13,3840,0.000001020
14,3840,0.000000985
15,3840,0.000001015
16,3840,0.000000972
17,3840,0.000000929
18,3840,0.000001009
19,3840,0.000000977
20,3840,0.000000981
21,3840,0.000000950
22,3840,0.000000972
23,3840,0.000000972
24,3840,0.000001614
25,3840,0.000001119
26,3840,0.000000950
27,3840,0.000001056
28,3840,0.000000958
29,3840,0.000001102
30,3840,0.000001017
31,3840,0.000001701
32,3840,0.000000993
33,3840,0.000001102
34,3840,0.000000995
35,3840,0.000001142
36,3840,0.000001024
37,3840,0.000001071
38,3840,0.000001176
39,3840,0.000000969
40,3840,0.000000959
41,3840,0.000000947
42,3840,0.000001000
43,3840,0.000000984
44,3840,0.000001159
45,3840,0.000000965
46,3840,0.000000967
47,3840,0.000000953
48,3840,0.000000923
49,3840,0.000001021
50,3840,0.000000996
51,3840,0.000001046
52,3840,0.000001015
53,3840,0.000001001
54,3840,0.000001079
55,3840,0.000000963
56,3840,0.000001255
57,3840,0.000000939
58,3840,0.000001100
59,3840,0.000001006
60,3840,0.000001094
61,3840,0.000000994
62,3840,0.000000997
63,3840,0.000001009
64,3840,0.000000976
65,3840,0.000000975
66,3840,0.000000953
67,3840,0.000000979
68,3840,0.000001005
69,3840,0.000000947
70,3840,0.000001080
71,3840,0.000000946
72,3840,0.000000990
73,3840,0.000000963
74,3840,0.000001010
75,3840,0.000001006
76,3840,0.000001009
77,3840,0.000000944
78,3840,0.000001043
79,3840,0.000001032
80,3840,0.000000956
81,3840,0.000000983
82,3840,0.000000951
83,3840,0.000001009
84,3840,0.000000978
85,3840,0.000000933
86,3840,0.000005205
87,3840,0.000004601
88,3840,0.000004602
89,3840,0.000004451
90,3840,0.000004490
91,3840,0.000004559
92,3840,0.000004373
93,3840,0.000004500
94,3840,0.000005208
95,3840,0.000004759
96,3840,0.000004668
97,3840,0.000004536
98,3840,0.000004535
99,3840,0.000004518
0,4096,0.000001041
1,4096,0.000001039
2,4096,0.000000959
3,4096,0.000000958
4,4096,0.000000987
5,4096,0.000000989
6,4096,0.000000989
7,4096,0.000000973
8,4096,0.000000993
9,4096,0.000001148
10,4096,0.000000990
11,4096,0.000001161
12,4096,0.000000999
13,4096,0.000001204
14,4096,0.000000978
15,4096,0.000000973
16,4096,0.000000982
17,4096,0.000000988
18,4096,0.000001025
19,4096,0.000000978
20,4096,0.000000984
21,4096,0.000000995
22,4096,0.000001076
23,4096,0.000001002
24,4096,0.000001170
25,4096,0.000001022
26,4096,0.000001077
27,4096,0.000000991
28,4096,0.000001041
29,4096,0.000000991
30,4096,0.000001021
31,4096,0.000001063
32,4096,0.000000999
33,4096,0.000001099
34,4096,0.000001100
35,4096,0.000000958
36,4096,0.000000973
37,4096,0.000001015
38,4096,0.000000975
39,4096,0.000001024
40,4096,0.000001118
41,4096,0.000001013
42,4096,0.000001195
43,4096,0.000000987
44,4096,0.000001016
45,4096,0.000000963
46,4096,0.000000995
47,4096,0.000000977
48,4096,0.000000978
49,4096,0.000000997
50,4096,0.000001578
51,4096,0.000000995
52,4096,0.000000994
53,4096,0.000001041
54,4096,0.000001042
55,4096,0.000000977
56,4096,0.000000960
57,4096,0.000000989
58,4096,0.000000985
59,4096,0.000000971
60,4096,0.000000968
61,4096,0.000000980
62,4096,0.000000963
63,4096,0.000000996
64,4096,0.000001015
65,4096,0.000001027
66,4096,0.000000976
67,4096,0.000001028
68,4096,0.000001013
69,4096,0.000000994
70,4096,0.000000955
71,4096,0.000000943
72,4096,0.000000939
73,4096,0.000000976
74,4096,0.000000968
75,4096,0.000000947
76,4096,0.000001015
77,4096,0.000000972
78,4096,0.000000981
79,4096,0.000000983
80,4096,0.000005073
81,4096,0.000004511
82,4096,0.000004485
83,4096,0.000005246
84,4096,0.000004920
85,4096,0.000004406
86,4096,0.000004626
87,4096,0.000004631
88,4096,0.000004914
89,4096,0.000004567
90,4096,0.000004569
91,4096,0.000004704
92,4096,0.000004454
93,4096,0.000004653
94,4096,0.000004484
95,4096,0.000004822
96,4096,0.000004971
97,4096,0.000004681
98,4096,0.000004601
99,4096,0.000004543
0,4352,0.000001682
1,4352,0.000001039
2,4352,0.000001053
3,4352,0.000001185
4,4352,0.000001048
5,4352,0.000001105
6,4352,0.000001016
7,4352,0.000001168
8,4352,0.000000998
9,4352,0.000001149
10,4352,0.000001044
11,4352,0.000001188
12,4352,0.000001131
13,4352,0.000001043
14,4352,0.000001062
15,4352,0.000001247
16,4352,0.000001024
17,4352,0.000001131
18,4352,0.000001060
19,4352,0.000001203
20,4352,0.000001027
21,4352,0.000001142
22,4352,0.000001048
23,4352,0.000001156
24,4352,0.000001051
25,4352,0.000001160
26,4352,0.000001181
27,4352,0.000001047
28,4352,0.000001161
29,4352,0.000001040
30,4352,0.000001222
31,4352,0.000001032
32,4352,0.000001181
33,4352,0.000001300
34,4352,0.000001036
35,4352,0.000001135
36,4352,0.000001192
37,4352,0.000001200
38,4352,0.000001068
39,4352,0.000001213
40,4352,0.000001022
41,4352,0.000001191
42,4352,0.000001049
43,4352,0.000001123
44,4352,0.000001189
45,4352,0.000001025
46,4352,0.000001192
47,4352,0.000001069
48,4352,0.000001200
49,4352,0.000001041
50,4352,0.000001202
51,4352,0.000001000
52,4352,0.000001193
53,4352,0.000001102
54,4352,0.000001204
55,4352,0.000001039
56,4352,0.000001064
57,4352,0.000001150
58,4352,0.000001039
59,4352,0.000001178
60,4352,0.000001063
61,4352,0.000001175
62,4352,0.000001070
63,4352,0.000001166
64,4352,0.000001035
65,4352,0.000001352
66,4352,0.000001075
67,4352,0.000001133
68,4352,0.000001022
69,4352,0.000001266
70,4352,0.000001107
71,4352,0.000001115
72,4352,0.000001053
73,4352,0.000001219
74,4352,0.000004682
75,4352,0.000004880
76,4352,0.000004630
77,4352,0.000004843
78,4352,0.000004702
79,4352,0.000004819
80,4352,0.000004626
81,4352,0.000004686
82,4352,0.000005459
83,4352,0.000004708
84,4352,0.000004616
85,4352,0.000004840
86,4352,0.000004644
87,4352,0.000006312
88,4352,0.000004711
89,4352,0.000004445
90,4352,0.000004619
91,4352,0.000004806
92,4352,0.000004592
93,4352,0.000004794
94,4352,0.000004625
95,4352,0.000004849
96,4352,0.000004734
97,4352,0.000004839
98,4352,0.000004741
99,4352,0.000005778
0,4608,0.000001076
1,4608,0.000001184
2,4608,0.000001054
3,4608,0.000001186
4,4608,0.000001008
5,4608,0.000001230
6,4608,0.000001096
7,4608,0.000001165
8,4608,0.000001032
9,4608,0.000001157
10,4608,0.000001043
11,4608,0.000001142
12,4608,0.000001060
13,4608,0.000001151
14,4608,0.000001063
15,4608,0.000001151
16,4608,0.000001034
17,4608,0.000002000
18,4608,0.000001047
19,4608,0.000001040
20,4608,0.000001039
21,4608,0.000001070
22,4608,0.000001040
23,4608,0.000001062
24,4608,0.000001133
25,4608,0.000001041
26,4608,0.000001158
27,4608,0.000001085
28,4608,0.000001335
29,4608,0.000001195
30,4608,0.000001034
31,4608,0.000001223
32,4608,0.000001041
33,4608,0.000001179
34,4608,0.000001059
35,4608,0.000001176
36,4608,0.000001037
37,4608,0.000001147
38,4608,0.000001034
39,4608,0.000001056
40,4608,0.000001011
41,4608,0.000000995
42,4608,0.000001039
43,4608,0.000001091
44,4608,0.000001000
45,4608,0.000001328
46,4608,0.000001038
47,4608,0.000001160
48,4608,0.000010637
49,4608,0.000001185
50,4608,0.000001081
51,4608,0.000001130
52,4608,0.000001135
53,4608,0.000001086
54,4608,0.000001138
55,4608,0.000001048
56,4608,0.000001018
57,4608,0.000001025
58,4608,0.000001109
59,4608,0.000001033
60,4608,0.000001079
61,4608,0.000001055
62,4608,0.000001046
63,4608,0.000000994
64,4608,0.000001084
65,4608,0.000001081
66,4608,0.000001058
67,4608,0.000004962
68,4608,0.000004649
69,4608,0.000004519
70,4608,0.000004805
71,4608,0.000004559
72,4608,0.000004541
73,4608,0.000004725
74,4608,0.000004608
75,4608,0.000004931
76,4608,0.000004529
77,4608,0.000005304
78,4608,0.000004472
79,4608,0.000004820
80,4608,0.000004639
81,4608,0.000004818
82,4608,0.000004791
83,4608,0.000004836
84,4608,0.000005432
85,4608,0.000004829
86,4608,0.000004613
87,4608,0.000004671
88,4608,0.000004646
89,4608,0.000004751
90,4608,0.000004673
91,4608,0.000006751
92,4608,0.000004760
93,4608,0.000004594
94,4608,0.000004528
95,4608,0.000004581
96,4608,0.000004355
97,4608,0.000004747
98,4608,0.000004613
99,4608,0.000004723
0,4864,0.000001150
1,4864,0.000001174
2,4864,0.000001188
3,4864,0.000001169
4,4864,0.000001226
5,4864,0.000001094
6,4864,0.000001275
7,4864,0.000001100
8,4864,0.000001923
9,4864,0.000001275
10,4864,0.000001185
11,4864,0.000001084
12,4864,0.000001280
13,4864,0.000001119
14,4864,0.000001269
15,4864,0.000001081
16,4864,0.000001418
17,4864,0.000001110
18,4864,0.000001178
19,4864,0.000001159
20,4864,0.000001502
21,4864,0.000001136
22,4864,0.000002010
23,4864,0.000001090
24,4864,0.000001292
25,4864,0.000001084
26,4864,0.000001256
27,4864,0.000001119
28,4864,0.000001269
29,4864,0.000001230
30,4864,0.000017121
31,4864,0.000001219
32,4864,0.000001111
33,4864,0.000001224
34,4864,0.000001166
35,4864,0.000001262
36,4864,0.000001114
37,4864,0.000001141
38,4864,0.000001256
39,4864,0.000001126
40,4864,0.000001274
41,4864,0.000001150
42,4864,0.000001235
43,4864,0.000001080
44,4864,0.000001207
45,4864,0.000001070
46,4864,0.000001305
47,4864,0.000001224
48,4864,0.000001160
49,4864,0.000001224
50,4864,0.000001137
51,4864,0.000001261
52,4864,0.000001097
53,4864,0.000001221
54,4864,0.000001126
55,4864,0.000001299
56,4864,0.000001121
57,4864,0.000002024
58,4864,0.000001156
59,4864,0.000001260
60,4864,0.000001138
61,4864,0.000004788
62,4864,0.000004714
63,4864,0.000004485
64,4864,0.000006983
65,4864,0.000004889
66,4864,0.000004581
67,4864,0.000005220
68,4864,0.000004821
69,4864,0.000004826
70,4864,0.000004918
71,4864,0.000004748
72,4864,0.000004501
73,4864,0.000004739
74,4864,0.000004936
75,4864,0.000004939
76,4864,0.000004897
77,4864,0.000004779
78,4864,0.000004863
79,4864,0.000004749
80,4864,0.000004755
81,4864,0.000004760
82,4864,0.000004537
83,4864,0.000004721
84,4864,0.000004447
85,4864,0.000004712
86,4864,0.000004690
87,4864,0.000004809
88,4864,0.000004626
89,4864,0.000004684
90,4864,0.000004845
91,4864,0.000004897
92,4864,0.000004802
93,4864,0.000004794
94,4864,0.000004632
95,4864,0.000004584
96,4864,0.000004811
97,4864,0.000004769
98,4864,0.000004869
99,4864,0.000004920
0,5120,0.000001245
1,5120,0.000001118
2,5120,0.000001307
3,5120,0.000001102
4,5120,0.000001224
5,5120,0.000001784
6,5120,0.000001178
7,5120,0.000001252
8,5120,0.000001236
9,5120,0.000001292
10,5120,0.000001181
11,5120,0.000001147
12,5120,0.000001222
13,5120,0.000001490
14,5120,0.000001142
15,5120,0.000001309
16,5120,0.000001223
17,5120,0.000001071
18,5120,0.000001266
19,5120,0.000001151
20,5120,0.000001300
21,5120,0.000001308
22,5120,0.000001225
23,5120,0.000001132
24,5120,0.000001277
25,5120,0.000001119
26,5120,0.000001226
27,5120,0.000001123
28,5120,0.000001247
29,5120,0.000001118
30,5120,0.000001279
31,5120,0.000001257
32,5120,0.000001192
33,5120,0.000001252
34,5120,0.000001154
35,5120,0.000001135
36,5120,0.000001147
37,5120,0.000001199
38,5120,0.000001141
39,5120,0.000001209
40,5120,0.000001183
41,5120,0.000001246
42,5120,0.000001096
43,5120,0.000001187
44,5120,0.000001123
45,5120,0.000001239
46,5120,0.000001123
47,5120,0.000001272
48,5120,0.000001109
49,5120,0.000001243
50,5120,0.000001163
51,5120,0.000001258
52,5120,0.000001108
53,5120,0.000001234
54,5120,0.000004873
55,5120,0.000004727
56,5120,0.000004843
57,5120,0.000007299
58,5120,0.000004790
59,5120,0.000004937
60,5120,0.000004482
61,5120,0.000004750
62,5120,0.000004629
63,5120,0.000004866
64,5120,0.000004647
65,5120,0.000004963
66,5120,0.000005155
67,5120,0.000004766
68,5120,0.000004523
69,5120,0.000004500
70,5120,0.000004697
71,5120,0.000004840
72,5120,0.000004855
73,5120,0.000004834
74,5120,0.000004936
75,5120,0.000004604
76,5120,0.000004831
77,5120,0.000004700
78,5120,0.000004618
79,5120,0.000004622
80,5120,0.000004872
81,5120,0.000006396
82,5120,0.000004859
83,5120,0.000004865
84,5120,0.000004856
85,5120,0.000005052
86,5120,0.000004737
87,5120,0.000004956
88,5120,0.000005018
89,5120,0.000004839
90,5120,0.000004719
91,5120,0.000005017
92,5120,0.000004856
93,5120,0.000004839
94,5120,0.000004859
95,5120,0.000004829
96,5120,0.000004740
97,5120,0.000004702
98,5120,0.000004905
99,5120,0.000004841
0,5376,0.000001102
1,5376,0.000001225
2,5376,0.000001153
3,5376,0.000001248
4,5376,0.000001160
5,5376,0.000001263
6,5376,0.000001128
7,5376,0.000001235
8,5376,0.000001753
9,5376,0.000001259
10,5376,0.000001087
11,5376,0.000001267
12,5376,0.000001116
13,5376,0.000001180
14,5376,0.000001159
15,5376,0.000001225
16,5376,0.000001109
17,5376,0.000001293
18,5376,0.000001109
19,5376,0.000001233
20,5376,0.000001190
21,5376,0.000001297
22,5376,0.000001671
23,5376,0.000001213
24,5376,0.000001092
25,5376,0.000001242
26,5376,0.000001165
27,5376,0.000001337
28,5376,0.000001089
29,5376,0.000001267
30,5376,0.000001118
31,5376,0.000001184
32,5376,0.000001190
33,5376,0.000001271
34,5376,0.000001200
35,5376,0.000001138
36,5376,0.000001847
37,5376,0.000001264
38,5376,0.000001191
39,5376,0.000001101
40,5376,0.000001271
41,5376,0.000001124
42,5376,0.000001247
43,5376,0.000001117
44,5376,0.000001099
45,5376,0.000001232
46,5376,0.000001131
47,5376,0.000001263
48,5376,0.000004973
49,5376,0.000004715
50,5376,0.000006489
51,5376,0.000004923
52,5376,0.000004801
53,5376,0.000004979
54,5376,0.000004753
55,5376,0.000004836
56,5376,0.000004953
57,5376,0.000006685
58,5376,0.000004910
59,5376,0.000005012
60,5376,0.000004825
61,5376,0.000004645
62,5376,0.000004880
63,5376,0.000004803
64,5376,0.000005004
65,5376,0.000004962
66,5376,0.000004761
67,5376,0.000004998
68,5376,0.000004760
69,5376,0.000005058
70,5376,0.000004919
71,5376,0.000005628
72,5376,0.000016234
73,5376,0.000004959
74,5376,0.000004732
75,5376,0.000005022
76,5376,0.000004957
77,5376,0.000004810
78,5376,0.000005646
79,5376,0.000004991
80,5376,0.000005224
81,5376,0.000005110
82,5376,0.000005042
83,5376,0.000004923
84,5376,0.000004745
85,5376,0.000004608
86,5376,0.000004875
87,5376,0.000005161
88,5376,0.000004733
89,5376,0.000004890
90,5376,0.000005041
91,5376,0.000004929
92,5376,0.000004945
93,5376,0.000004842
94,5376,0.000004844
95,5376,0.000004701
96,5376,0.000004649
97,5376,0.000004853
98,5376,0.000006791
99,5376,0.000004782
0,5632,0.000001187
1,5632,0.000001112
2,5632,0.000001248
3,5632,0.000001179
4,5632,0.000001163
5,5632,0.000001671
6,5632,0.000001272
7,5632,0.000001131
8,5632,0.000001220
9,5632,0.000001107
10,5632,0.000001198
11,5632,0.000001125
12,5632,0.000001811
13,5632,0.000001132
14,5632,0.000001230
15,5632,0.000001370
16,5632,0.000001334
17,5632,0.000001301
18,5632,0.000001258
19,5632,0.000001255
20,5632,0.000001188
21,5632,0.000001253
22,5632,0.000001203
23,5632,0.000001246
24,5632,0.000001225
25,5632,0.000001310
26,5632,0.000001208
27,5632,0.000001282
28,5632,0.000001125
29,5632,0.000001256
30,5632,0.000001073
31,5632,0.000001261
32,5632,0.000001132
33,5632,0.000001262
34,5632,0.000001235
35,5632,0.000001305
36,5632,0.000001270
37,5632,0.000001237
38,5632,0.000001199
39,5632,0.000001326
40,5632,0.000001192
41,5632,0.000001230
42,5632,0.000004804
43,5632,0.000005050
44,5632,0.000004656
45,5632,0.000004762
46,5632,0.000005195
47,5632,0.000004905
48,5632,0.000004676
49,5632,0.000004653
50,5632,0.000005038
51,5632,0.000004872
52,5632,0.000016688
53,5632,0.000004890
54,5632,0.000004816
55,5632,0.000004587
56,5632,0.000004853
57,5632,0.000004699
58,5632,0.000004864
59,5632,0.000004990
60,5632,0.000004775
61,5632,0.000004723
62,5632,0.000004776
63,5632,0.000004845
64,5632,0.000004638
65,5632,0.000004632
66,5632,0.000004777
67,5632,0.000004898
68,5632,0.000005265
69,5632,0.000004656
70,5632,0.000005625
71,5632,0.000005084
72,5632,0.000004764
73,5632,0.000004647
74,5632,0.000004677
75,5632,0.000004843
76,5632,0.000005053
77,5632,0.000004825
78,5632,0.000005009
79,5632,0.000004624
80,5632,0.000004885
81,5632,0.000016553
82,5632,0.000004956
83,5632,0.000004791
84,5632,0.000005217
85,5632,0.000004806
86,5632,0.000004986
87,5632,0.000006761
88,5632,0.000004708
89,5632,0.000004665
90,5632,0.000004716
91,5632,0.000004967
92,5632,0.000004882
93,5632,0.000004942
94,5632,0.000004893
95,5632,0.000004813
96,5632,0.000004671
97,5632,0.000006766
98,5632,0.000004826
99,5632,0.000004949
0,5888,0.000001347
1,5888,0.000001176
2,5888,0.000001324
3,5888,0.000001145
4,5888,0.000001258
5,5888,0.000001289
6,5888,0.000001217
7,5888,0.000001291
8,5888,0.000001179
9,5888,0.000001127
10,5888,0.000001170
11,5888,0.000001144
12,5888,0.000001172
13,5888,0.000001174
14,5888,0.000001181
15,5888,0.000001228
16,5888,0.000001238
17,5888,0.000001168
18,5888,0.000001186
19,5888,0.000001173
20,5888,0.000001223
21,5888,0.000001253
22,5888,0.000001170
23,5888,0.000001219
24,5888,0.000001460
25,5888,0.000001133
26,5888,0.000001150
27,5888,0.000001152
28,5888,0.000001129
29,5888,0.000001175
30,5888,0.000001194
31,5888,0.000001235
32,5888,0.000001178
33,5888,0.000001213
34,5888,0.000001218
35,5888,0.000005045
36,5888,0.000004712
37,5888,0.000004878
38,5888,0.000004759
39,5888,0.000004804
40,5888,0.000006502
41,5888,0.000004790
42,5888,0.000004830
43,5888,0.000005421
44,5888,0.000004542
45,5888,0.000004794
46,5888,0.000004962
47,5888,0.000005023
48,5888,0.000004825
49,5888,0.000005003
50,5888,0.000004803
51,5888,0.000004599
52,5888,0.000004880
53,5888,0.000005381
54,5888,0.000004527
55,5888,0.000004843
56,5888,0.000004751
57,5888,0.000004894
58,5888,0.000004700
59,5888,0.000004753
60,5888,0.000004700
61,5888,0.000004649
62,5888,0.000004898
63,5888,0.000004770
64,5888,0.000006939
65,5888,0.000004714
66,5888,0.000004831
67,5888,0.000004687
68,5888,0.000004923
69,5888,0.000004947
70,5888,0.000004774
71,5888,0.000004760
72,5888,0.000004744
73,5888,0.000004773
74,5888,0.000004486
75,5888,0.000004783
76,5888,0.000004617
77,5888,0.000004801
78,5888,0.000005236
79,5888,0.000004710
80,5888,0.000004849
81,5888,0.000004742
82,5888,0.000004838
83,5888,0.000004777
84,5888,0.000005003
85,5888,0.000004900
86,5888,0.000004498
87,5888,0.000004739
88,5888,0.000005233
89,5888,0.000004845
90,5888,0.000005003
91,5888,0.000004836
92,5888,0.000004872
93,5888,0.000004870
94,5888,0.000004718
95,5888,0.000004595
96,5888,0.000004798
97,5888,0.000005184
98,5888,0.000005092
99,5888,0.000004746
0,6144,0.000001210
1,6144,0.000001243
2,6144,0.000001189
3,6144,0.000001351
4,6144,0.000001227
5,6144,0.000001235
6,6144,0.000001195
7,6144,0.000001652
8,6144,0.000001267
9,6144,0.000001229
10,6144,0.000001177
11,6144,0.000001283
12,6144,0.000001302
13,6144,0.000001160
14,6144,0.000001214
15,6144,0.000001163
16,6144,0.000001168
17,6144,0.000001152
18,6144,0.000001158
19,6144,0.000001195
20,6144,0.000001239
21,6144,0.000001167
22,6144,0.000002846
23,6144,0.000001214
24,6144,0.000001243
25,6144,0.000001181
26,6144,0.000001148
27,6144,0.000001164
28,6144,0.000002472
29,6144,0.000004961
30,6144,0.000005181
31,6144,0.000004943
32,6144,0.000004756
33,6144,0.000004625
34,6144,0.000004819
35,6144,0.000004716
36,6144,0.000004880
37,6144,0.000004735
38,6144,0.000004943
39,6144,0.000005248
40,6144,0.000004832
41,6144,0.000004813
42,6144,0.000004704
43,6144,0.000004782
44,6144,0.000005114
45,6144,0.000004682
46,6144,0.000004960
47,6144,0.000005511
48,6144,0.000004991
49,6144,0.000004952
50,6144,0.000004960
51,6144,0.000004910
52,6144,0.000004986
53,6144,0.000004939
54,6144,0.000004637
55,6144,0.000004923
56,6144,0.000004845
57,6144,0.000004933
58,6144,0.000004863
59,6144,0.000004872
60,6144,0.000005410
61,6144,0.000004779
62,6144,0.000004807
63,6144,0.000004723
64,6144,0.000004935
65,6144,0.000005199
66,6144,0.000004877
67,6144,0.000004726
68,6144,0.000004908
69,6144,0.000004832
70,6144,0.000004952
71,6144,0.000004771
72,6144,0.000004956
73,6144,0.000004671
74,6144,0.000004456
75,6144,0.000007026
76,6144,0.000004750
77,6144,0.000004940
78,6144,0.000005263
79,6144,0.000004879
80,6144,0.000005130
81,6144,0.000004886
82,6144,0.000004540
83,6144,0.000004743
84,6144,0.000004690
85,6144,0.000004754
86,6144,0.000004544
87,6144,0.000004984
88,6144,0.000005000
89,6144,0.000004995
90,6144,0.000005172
91,6144,0.000004899
92,6144,0.000004793
93,6144,0.000004938
94,6144,0.000004840
95,6144,0.000004988
96,6144,0.000004835
97,6144,0.000004877
98,6144,0.000005079
99,6144,0.000004590
0,6400,0.000001229
1,6400,0.000001170
2,6400,0.000001178
3,6400,0.000001229
4,6400,0.000001238
5,6400,0.000001189
6,6400,0.000001189
7,6400,0.000001166
8,6400,0.000001146
9,6400,0.000001181
10,6400,0.000001248
11,6400,0.000001184
12,6400,0.000001158
13,6400,0.000001180
14,6400,0.000001233
15,6400,0.000001155
16,6400,0.000001192
17,6400,0.000001263
18,6400,0.000001182
19,6400,0.000001202
20,6400,0.000001181
21,6400,0.000001203
22,6400,0.000005148
23,6400,0.000004900
24,6400,0.000004656
25,6400,0.000004931
26,6400,0.000004885
27,6400,0.000004764
28,6400,0.000004584
29,6400,0.000004980
30,6400,0.000004813
31,6400,0.000004510
32,6400,0.000004631
33,6400,0.000004884
34,6400,0.000005081
35,6400,0.000004661
36,6400,0.000004885
37,6400,0.000004892
38,6400,0.000006588
39,6400,0.000004825
40,6400,0.000004873
41,6400,0.000004867
42,6400,0.000004941
43,6400,0.000004830
44,6400,0.000004966
45,6400,0.000005632
46,6400,0.000004847
47,6400,0.000004936
48,6400,0.000004918
49,6400,0.000004745
50,6400,0.000004782
51,6400,0.000004609
52,6400,0.000004987
53,6400,0.000004711
54,6400,0.000004920
55,6400,0.000004923
56,6400,0.000004882
57,6400,0.000004949
58,6400,0.000005007
59,6400,0.000004790
60,6400,0.000004463
61,6400,0.000004851
62,6400,0.000004849
63,6400,0.000004804
64,6400,0.000004848
65,6400,0.000004867
66,6400,0.000005134
67,6400,0.000004716
68,6400,0.000005661
69,6400,0.000004654
70,6400,0.000004893
71,6400,0.000004832
72,6400,0.000004873
73,6400,0.000004744
74,6400,0.000004663
75,6400,0.000005357
76,6400,0.000004822
77,6400,0.000005239
