Sr,Size,Latency
7,3328,0.000005573
8,3328,0.000005026
9,3328,0.000005132
10,3328,0.000005129
11,3328,0.000005273
12,3328,0.000005334
13,3328,0.000005284
14,3328,0.000006096
15,3328,0.000011666
16,3328,0.000005590
17,3328,0.000005707
18,3328,0.000005373
19,3328,0.000005445
20,3328,0.000006982
21,3328,0.000005254
22,3328,0.000005461
23,3328,0.000005456
24,3328,0.000005246
25,3328,0.000005356
26,3328,0.000005240
27,3328,0.000005286
28,3328,0.000005273
29,3328,0.000006235
30,3328,0.000014952
31,3328,0.000005242
32,3328,0.000005255
33,3328,0.000005191
34,3328,0.000005148
35,3328,0.000005429
36,3328,0.000005334
37,3328,0.000005295
38,3328,0.000005167
39,3328,0.000086678
40,3328,0.000005339
41,3328,0.000005131
42,3328,0.000005119
43,3328,0.000005257
44,3328,0.000005112
45,3328,0.000005497
46,3328,0.000005209
47,3328,0.000005180
48,3328,0.000005188
49,3328,0.000004862
50,3328,0.000005275
51,3328,0.000005001
52,3328,0.000005327
53,3328,0.000005248
54,3328,0.000005347
55,3328,0.000005014
56,3328,0.000004901
57,3328,0.000005258
58,3328,0.000005308
59,3328,0.000005131
60,3328,0.000005199
61,3328,0.000005306
62,3328,0.000005256
63,3328,0.000005299
64,3328,0.000010068
65,3328,0.000005542
66,3328,0.000005366
67,3328,0.000005652
68,3328,0.000005326
69,3328,0.000005372
70,3328,0.000005177
71,3328,0.000005666
72,3328,0.000005097
73,3328,0.000005234
74,3328,0.000005372
75,3328,0.000005231
76,3328,0.000005353
77,3328,0.000005314
78,3328,0.000005319
79,3328,0.000005246
80,3328,0.000005403
81,3328,0.000005269
82,3328,0.000005271
83,3328,0.000005436
84,3328,0.000005232
85,3328,0.000005277
86,3328,0.000005541
87,3328,0.000005175
88,3328,0.000005227
89,3328,0.000005122
90,3328,0.000005411
91,3328,0.000005290
92,3328,0.000005199
93,3328,0.000005306
94,3328,0.000005226
95,3328,0.000005030
96,3328,0.000005343
97,3328,0.000005311
98,3328,0.000005490
99,3328,0.000005612
0,3584,0.000005206
1,3584,0.000005020
2,3584,0.000005567
3,3584,0.000005213
4,3584,0.000005172
5,3584,0.000005123
6,3584,0.000005138
7,3584,0.000005085
8,3584,0.000005384
9,3584,0.000005143
10,3584,0.000005192
11,3584,0.000005204
12,3584,0.000005108
13,3584,0.000005325
14,3584,0.000005230
15,3584,0.000005547
16,3584,0.000005146
17,3584,0.000005294
18,3584,0.000007102
19,3584,0.000004863
20,3584,0.000005201
21,3584,0.000005193
22,3584,0.000005194
23,3584,0.000005286
24,3584,0.000005189
25,3584,0.000005209
26,3584,0.000005148
27,3584,0.000005115
28,3584,0.000005138
29,3584,0.000005265
30,3584,0.000005319
31,3584,0.000005445
32,3584,0.000004889
33,3584,0.000005160
34,3584,0.000007105
35,3584,0.000005106
36,3584,0.000005161
37,3584,0.000005241
38,3584,0.000005184
39,3584,0.000005087
40,3584,0.000005371
41,3584,0.000005351
42,3584,0.000005015
43,3584,0.000005362
44,3584,0.000005169
45,3584,0.000005191
46,3584,0.000005448
47,3584,0.000005171
48,3584,0.000005187
49,3584,0.000005117
50,3584,0.000005377
51,3584,0.000005501
52,3584,0.000005476
53,3584,0.000005187
54,3584,0.000005234
55,3584,0.000004943
56,3584,0.000005476
57,3584,0.000005399
58,3584,0.000005498
59,3584,0.000005278
60,3584,0.000005477
61,3584,0.000005458
62,3584,0.000005458
63,3584,0.000005554
64,3584,0.000005314
65,3584,0.000005240
66,3584,0.000006322
67,3584,0.000015840
68,3584,0.000005233
69,3584,0.000005208
70,3584,0.000005258
71,3584,0.000005281
72,3584,0.000005530
73,3584,0.000005544
74,3584,0.000005194
75,3584,0.000005076
76,3584,0.000005616
77,3584,0.000005547
78,3584,0.000005267
79,3584,0.000005450
80,3584,0.000005216
81,3584,0.000005087
82,3584,0.000015639
83,3584,0.000005252
84,3584,0.000005274
85,3584,0.000005233
86,3584,0.000005207
87,3584,0.000005168
88,3584,0.000005173
89,3584,0.000005532
90,3584,0.000005228
91,3584,0.000005072
92,3584,0.000005560
93,3584,0.000005184
94,3584,0.000005149
95,3584,0.000005355
96,3584,0.000005355
97,3584,0.000005344
98,3584,0.000005286
99,3584,0.000005238
0,3840,0.000005367
1,3840,0.000005550
2,3840,0.000005778
3,3840,0.000005164
4,3840,0.000005404
5,3840,0.000005482
6,3840,0.000005335
7,3840,0.000005314
8,3840,0.000005269
9,3840,0.000005328
10,3840,0.000005319
11,3840,0.000005426
12,3840,0.000005328
13,3840,0.000005250
14,3840,0.000005601
15,3840,0.000005342
16,3840,0.000005324
17,3840,0.000005500
18,3840,0.000005430
19,3840,0.000005333
20,3840,0.000005143
21,3840,0.000005201
22,3840,0.000005358
23,3840,0.000005437
24,3840,0.000005364
25,3840,0.000005241
26,3840,0.000005319
27,3840,0.000005289
28,3840,0.000005334
29,3840,0.000005401
30,3840,0.000005212
31,3840,0.000005483
32,3840,0.000005365
33,3840,0.000005582
34,3840,0.000005405
35,3840,0.000005363
36,3840,0.000005478
37,3840,0.000005531
38,3840,0.000005405
39,3840,0.000005617
40,3840,0.000005432
41,3840,0.000005470
42,3840,0.000005567
43,3840,0.000005447
44,3840,0.000005229
45,3840,0.000005518
46,3840,0.000005215
47,3840,0.000005429
48,3840,0.000005460
49,3840,0.000005238
50,3840,0.000005431
51,3840,0.000005302
52,3840,0.000005584
53,3840,0.000005342
54,3840,0.000005420
55,3840,0.000005277
56,3840,0.000005544
57,3840,0.000005403
58,3840,0.000005549
59,3840,0.000005359
60,3840,0.000005552
61,3840,0.000005657
62,3840,0.000005414
63,3840,0.000005218
64,3840,0.000005614
65,3840,0.000005393
66,3840,0.000005481
67,3840,0.000005487
68,3840,0.000005624
69,3840,0.000005180
70,3840,0.000005462
71,3840,0.000005410
72,3840,0.000005511
73,3840,0.000005450
74,3840,0.000005514
75,3840,0.000005340
76,3840,0.000005367
77,3840,0.000005352
78,3840,0.000005783
79,3840,0.000005348
80,3840,0.000005601
81,3840,0.000005375
82,3840,0.000006014
83,3840,0.000005558
84,3840,0.000005784
85,3840,0.000005281
86,3840,0.000005580
87,3840,0.000005317
88,3840,0.000005475
89,3840,0.000005873
90,3840,0.000005507
91,3840,0.000005349
92,3840,0.000005468
93,3840,0.000005373
94,3840,0.000005406
95,3840,0.000005522
96,3840,0.000005382
97,3840,0.000005366
98,3840,0.000005337
99,3840,0.000007579
0,4096,0.000005455
1,4096,0.000005620
2,4096,0.000005663
3,4096,0.000005217
4,4096,0.000005215
5,4096,0.000005398
6,4096,0.000005261
7,4096,0.000005354
8,4096,0.000005254
9,4096,0.000005437
10,4096,0.000005615
11,4096,0.000005219
12,4096,0.000005433
13,4096,0.000005323
14,4096,0.000005535
15,4096,0.000005286
16,4096,0.000005566
17,4096,0.000005344
18,4096,0.000005432
19,4096,0.000005394
20,4096,0.000005279
21,4096,0.000005493
22,4096,0.000005332
23,4096,0.000005310
24,4096,0.000007273
25,4096,0.000005478
26,4096,0.000005351
27,4096,0.000005371
28,4096,0.000005326
29,4096,0.000005287
30,4096,0.000005319
31,4096,0.000005411
32,4096,0.000005365
33,4096,0.000005259
34,4096,0.000005240
35,4096,0.000005400
36,4096,0.000005256
37,4096,0.000005353
38,4096,0.000005339
39,4096,0.000005173
40,4096,0.000005522
41,4096,0.000005440
42,4096,0.000005467
43,4096,0.000005373
44,4096,0.000005388
45,4096,0.000005985
46,4096,0.000005711
47,4096,0.000005420
48,4096,0.000005601
49,4096,0.000005875
50,4096,0.000005439
51,4096,0.000005492
52,4096,0.000005712
53,4096,0.000005498
54,4096,0.000005512
55,4096,0.000005487
56,4096,0.000005104
57,4096,0.000005687
58,4096,0.000005527
59,4096,0.000005766
60,4096,0.000005598
61,4096,0.000005654
62,4096,0.000005651
63,4096,0.000005514
64,4096,0.000005225
65,4096,0.000005375
66,4096,0.000005656
67,4096,0.000005336
68,4096,0.000005645
69,4096,0.000005881
70,4096,0.000005372
71,4096,0.000005370
72,4096,0.000005485
73,4096,0.000005428
74,4096,0.000005264
75,4096,0.000005372
76,4096,0.000005803
77,4096,0.000005426
78,4096,0.000005389
79,4096,0.000005454
80,4096,0.000005390
81,4096,0.000005358
82,4096,0.000005462
83,4096,0.000005399
84,4096,0.000005176
85,4096,0.000005489
86,4096,0.000005417
87,4096,0.000005365
88,4096,0.000005618
89,4096,0.000005405
90,4096,0.000005340
91,4096,0.000005311
92,4096,0.000005355
93,4096,0.000005542
94,4096,0.000005444
95,4096,0.000005339
96,4096,0.000005480
97,4096,0.000005352
98,4096,0.000005429
99,4096,0.000005434
0,4352,0.000005626
1,4352,0.000005541
2,4352,0.000005536
3,4352,0.000005418
4,4352,0.000005663
5,4352,0.000015160
6,4352,0.000005605
7,4352,0.000005378
8,4352,0.000005694
9,4352,0.000005444
10,4352,0.000005604
11,4352,0.000005479
12,4352,0.000005684
13,4352,0.000005344
14,4352,0.000005448
15,4352,0.000005533
16,4352,0.000005638
17,4352,0.000005477
18,4352,0.000004961
19,4352,0.000005255
20,4352,0.000006093
21,4352,0.000005500
22,4352,0.000005551
23,4352,0.000005450
24,4352,0.000005261
25,4352,0.000005595
26,4352,0.000005712
27,4352,0.000005458
28,4352,0.000005529
29,4352,0.000005380
30,4352,0.000005684
31,4352,0.000005493
32,4352,0.000005380
33,4352,0.000005898
34,4352,0.000005521
35,4352,0.000005486
36,4352,0.000005798
37,4352,0.000005378
38,4352,0.000005670
39,4352,0.000005570
40,4352,0.000005532
41,4352,0.000005388
42,4352,0.000005351
43,4352,0.000005621
44,4352,0.000005581
45,4352,0.000005382
46,4352,0.000005633
47,4352,0.000005424
48,4352,0.000005604
49,4352,0.000005748
50,4352,0.000005533
51,4352,0.000005610
52,4352,0.000005301
53,4352,0.000005493
54,4352,0.000005517
55,4352,0.000005369
56,4352,0.000005409
57,4352,0.000005881
58,4352,0.000005467
59,4352,0.000005572
60,4352,0.000005211
61,4352,0.000005623
62,4352,0.000005732
63,4352,0.000005157
64,4352,0.000005557
65,4352,0.000007946
66,4352,0.000005624
67,4352,0.000005299
68,4352,0.000005776
69,4352,0.000005338
70,4352,0.000005326
71,4352,0.000005508
72,4352,0.000005395
73,4352,0.000005536
74,4352,0.000005493
75,4352,0.000005481
76,4352,0.000005529
77,4352,0.000005655
78,4352,0.000005677
79,4352,0.000005236
80,4352,0.000005382
81,4352,0.000007821
82,4352,0.000005406
83,4352,0.000005634
84,4352,0.000005965
85,4352,0.000005550
86,4352,0.000005470
87,4352,0.000005524
88,4352,0.000005578
89,4352,0.000005656
90,4352,0.000006115
91,4352,0.000005629
92,4352,0.000005570
93,4352,0.000005599
94,4352,0.000005650
95,4352,0.000005640
96,4352,0.000005577
97,4352,0.000005708
98,4352,0.000005341
99,4352,0.000005495
0,4608,0.000005701
1,4608,0.000005647
2,4608,0.000005552
3,4608,0.000005518
4,4608,0.000005448
5,4608,0.000005488
6,4608,0.000005365
7,4608,0.000005593
8,4608,0.000005348
9,4608,0.000005297
10,4608,0.000005371
11,4608,0.000005506
12,4608,0.000005493
13,4608,0.000005695
14,4608,0.000005665
15,4608,0.000005473
16,4608,0.000008263
17,4608,0.000005562
18,4608,0.000005486
19,4608,0.000005373
20,4608,0.000005510
21,4608,0.000005786
22,4608,0.000005496
23,4608,0.000005670
24,4608,0.000005492
25,4608,0.000005687
26,4608,0.000005476
27,4608,0.000147785
28,4608,0.000005411
29,4608,0.000005629
30,4608,0.000005709
31,4608,0.000005584
32,4608,0.000008028
33,4608,0.000005794
34,4608,0.000005593
35,4608,0.000005646
36,4608,0.000005746
37,4608,0.000005420
38,4608,0.000005634
39,4608,0.000005465
40,4608,0.000005641
41,4608,0.000005453
42,4608,0.000005805
43,4608,0.000008114
44,4608,0.000005599
45,4608,0.000005681
46,4608,0.000005743
47,4608,0.000005508
48,4608,0.000005907
49,4608,0.000005502
50,4608,0.000005550
51,4608,0.000009992
52,4608,0.000005564
53,4608,0.000005635
54,4608,0.000005474
55,4608,0.000005759
56,4608,0.000005612
57,4608,0.000005592
58,4608,0.000005577
59,4608,0.000005561
60,4608,0.000005539
61,4608,0.000005572
62,4608,0.000005584
63,4608,0.000005824
64,4608,0.000005591
65,4608,0.000005844
66,4608,0.000005838
67,4608,0.000005519
68,4608,0.000005380
69,4608,0.000006277
70,4608,0.000005589
71,4608,0.000005632
72,4608,0.000008647
73,4608,0.000005244
74,4608,0.000005591
75,4608,0.000005613
76,4608,0.000005557
77,4608,0.000005564
78,4608,0.000005555
79,4608,0.000005652
80,4608,0.000005537
81,4608,0.000005479
82,4608,0.000005766
83,4608,0.000005745
84,4608,0.000005532
85,4608,0.000007428
86,4608,0.000005582
87,4608,0.000005796
88,4608,0.000005693
89,4608,0.000005415
90,4608,0.000005741
91,4608,0.000005567
92,4608,0.000005135
93,4608,0.000005989
94,4608,0.000005612
95,4608,0.000005611
96,4608,0.000006092
97,4608,0.000005447
98,4608,0.000005731
99,4608,0.000005483
0,4864,0.000005443
1,4864,0.000005651
2,4864,0.000005810
3,4864,0.000005513
4,4864,0.000006146
5,4864,0.000016504
6,4864,0.000005532
7,4864,0.000007603
8,4864,0.000005479
9,4864,0.000005623
10,4864,0.000005503
11,4864,0.000005624
12,4864,0.000005533
13,4864,0.000005550
14,4864,0.000005495
15,4864,0.000005666
16,4864,0.000005498
17,4864,0.000005671
18,4864,0.000005403
19,4864,0.000005597
20,4864,0.000005776
21,4864,0.000005525
22,4864,0.000005514
23,4864,0.000005805
24,4864,0.000005543
25,4864,0.000005651
26,4864,0.000005990
27,4864,0.000005757
28,4864,0.000005475
29,4864,0.000006119
30,4864,0.000005556
31,4864,0.000005700
32,4864,0.000005584
33,4864,0.000005732
34,4864,0.000005560
35,4864,0.000005735
36,4864,0.000006086
37,4864,0.000005655
38,4864,0.000005680
39,4864,0.000005696
40,4864,0.000005610
41,4864,0.000005830
42,4864,0.000005588
43,4864,0.000005688
44,4864,0.000005567
45,4864,0.000005638
46,4864,0.000005554
47,4864,0.000005681
48,4864,0.000005843
49,4864,0.000005994
50,4864,0.000005916
51,4864,0.000005930
52,4864,0.000005729
53,4864,0.000089176
54,4864,0.000005876
55,4864,0.000005606
56,4864,0.000005768
57,4864,0.000005631
58,4864,0.000005690
59,4864,0.000005931
60,4864,0.000005522
61,4864,0.000005669
62,4864,0.000005754
63,4864,0.000005635
64,4864,0.000005565
65,4864,0.000005844
66,4864,0.000005579
67,4864,0.000005720
68,4864,0.000005602
69,4864,0.000005740
70,4864,0.000005570
71,4864,0.000005533
72,4864,0.000005843
73,4864,0.000005370
74,4864,0.000005587
75,4864,0.000005843
76,4864,0.000005707
77,4864,0.000005428
78,4864,0.000005763
79,4864,0.000005662
80,4864,0.000005544
81,4864,0.000005558
82,4864,0.000005482
83,4864,0.000005767
84,4864,0.000005526
85,4864,0.000005821
86,4864,0.000005410
87,4864,0.000005456
88,4864,0.000005480
89,4864,0.000005668
90,4864,0.000005982
91,4864,0.000005627
92,4864,0.000005744
93,4864,0.000005649
94,4864,0.000005711
95,4864,0.000005666
96,4864,0.000006117
97,4864,0.000005575
98,4864,0.000005877
99,4864,0.000005999
0,5120,0.000005712
1,5120,0.000007618
2,5120,0.000016640
3,5120,0.000005705
4,5120,0.000005496
5,5120,0.000005518
6,5120,0.000005445
7,5120,0.000005601
8,5120,0.000005647
9,5120,0.000005565
10,5120,0.000005430
11,5120,0.000005703
12,5120,0.000005425
13,5120,0.000005595
14,5120,0.000005513
15,5120,0.000005551
16,5120,0.000005439
17,5120,0.000005496
18,5120,0.000005481
19,5120,0.000005358
20,5120,0.000005594
21,5120,0.000005532
22,5120,0.000005679
23,5120,0.000005982
24,5120,0.000005648
25,5120,0.000005693
26,5120,0.000005477
27,5120,0.000005939
28,5120,0.000006474
29,5120,0.000005780
30,5120,0.000005835
31,5120,0.000008414
32,5120,0.000006056
33,5120,0.000005823
34,5120,0.000005775
35,5120,0.000005685
36,5120,0.000005825
37,5120,0.000005661
38,5120,0.000005793
39,5120,0.000005437
40,5120,0.000006126
41,5120,0.000005336
42,5120,0.000005538
43,5120,0.000005386
44,5120,0.000005532
45,5120,0.000005464
46,5120,0.000005971
47,5120,0.000005738
48,5120,0.000005544
49,5120,0.000007764
50,5120,0.000005675
51,5120,0.000005709
52,5120,0.000005878
53,5120,0.000005469
54,5120,0.000005657
55,5120,0.000005539
56,5120,0.000005931
57,5120,0.000005552
58,5120,0.000006061
59,5120,0.000005843
60,5120,0.000005767
61,5120,0.000005701
62,5120,0.000005985
63,5120,0.000005765
64,5120,0.000006012
65,5120,0.000005804
66,5120,0.000005899
67,5120,0.000005766
68,5120,0.000005605
69,5120,0.000005613
70,5120,0.000005752
71,5120,0.000005736
72,5120,0.000005854
73,5120,0.000005423
74,5120,0.000005425
75,5120,0.000005762
76,5120,0.000005481
77,5120,0.000005703
78,5120,0.000019158
79,5120,0.000005576
80,5120,0.000007292
81,5120,0.000005561
82,5120,0.000005443
83,5120,0.000007405
84,5120,0.000005585
85,5120,0.000005656
86,5120,0.000005303
87,5120,0.000005554
88,5120,0.000005396
89,5120,0.000007543
90,5120,0.000005756
91,5120,0.000018441
92,5120,0.000005764
93,5120,0.000005529
94,5120,0.000005609
95,5120,0.000005876
96,5120,0.000005623
97,5120,0.000005758
98,5120,0.000005636
99,5120,0.000005892
0,5376,0.000005437
1,5376,0.000005935
2,5376,0.000005409
3,5376,0.000005685
4,5376,0.000005714
5,5376,0.000005598
6,5376,0.000005769
7,5376,0.000005416
8,5376,0.000007853
9,5376,0.000005684
10,5376,0.000005566
11,5376,0.000006050
12,5376,0.000005557
13,5376,0.000005671
14,5376,0.000005695
15,5376,0.000005541
16,5376,0.000005441
17,5376,0.000005729
18,5376,0.000005463
19,5376,0.000005705
20,5376,0.000005886
21,5376,0.000005690
22,5376,0.000005611
23,5376,0.000006376
24,5376,0.000005623
25,5376,0.000005699
26,5376,0.000005578
27,5376,0.000005691
28,5376,0.000006057
29,5376,0.000005466
30,5376,0.000008127
31,5376,0.000005572
32,5376,0.000005716
33,5376,0.000005611
34,5376,0.000005568
35,5376,0.000005677
36,5376,0.000005832
37,5376,0.000005665
38,5376,0.000005500
39,5376,0.000007816
40,5376,0.000005476
41,5376,0.000005566
42,5376,0.000005568
43,5376,0.000005639
44,5376,0.000005668
45,5376,0.000005977
46,5376,0.000005759
47,5376,0.000005707
48,5376,0.000005939
49,5376,0.000005828
50,5376,0.000005337
51,5376,0.000005951
52,5376,0.000005759
53,5376,0.000005591
54,5376,0.000005665
55,5376,0.000007801
56,5376,0.000005542
57,5376,0.000005545
58,5376,0.000005462
59,5376,0.000005902
60,5376,0.000005530
61,5376,0.000005884
62,5376,0.000005693
63,5376,0.000005902
64,5376,0.000005786
65,5376,0.000005777
66,5376,0.000005680
67,5376,0.000005641
68,5376,0.000005747
69,5376,0.000005532
70,5376,0.000005928
71,5376,0.000005781
72,5376,0.000005662
73,5376,0.000005509
74,5376,0.000005853
75,5376,0.000005646
76,5376,0.000005627
77,5376,0.000005595
78,5376,0.000005666
79,5376,0.000005952
80,5376,0.000005824
81,5376,0.000005587
82,5376,0.000005661
83,5376,0.000005424
84,5376,0.000005521
85,5376,0.000018485
86,5376,0.000005451
87,5376,0.000005418
88,5376,0.000005763
89,5376,0.000005715
90,5376,0.000005618
91,5376,0.000005898
92,5376,0.000005542
93,5376,0.000005757
94,5376,0.000005615
95,5376,0.000005577
96,5376,0.000018464
97,5376,0.000005831
98,5376,0.000005761
99,5376,0.000005732
0,5632,0.000005625
1,5632,0.000005882
2,5632,0.000005453
3,5632,0.000005574
4,5632,0.000005475
5,5632,0.000005715
6,5632,0.000005641
7,5632,0.000019023
8,5632,0.000005772
9,5632,0.000005604
10,5632,0.000005497
11,5632,0.000005822
12,5632,0.000005805
13,5632,0.000005528
14,5632,0.000005668
15,5632,0.000005704
16,5632,0.000005756
17,5632,0.000005611
18,5632,0.000005835
19,5632,0.000005468
20,5632,0.000005544
21,5632,0.000005741
22,5632,0.000005690
23,5632,0.000005529
24,5632,0.000005682
25,5632,0.000005594
26,5632,0.000005811
27,5632,0.000005821
28,5632,0.000005591
29,5632,0.000005501
30,5632,0.000005668
31,5632,0.000005616
32,5632,0.000005813
33,5632,0.000018389
34,5632,0.000005605
35,5632,0.000005790
36,5632,0.000005623
37,5632,0.000005582
38,5632,0.000005826
39,5632,0.000005850
40,5632,0.000005816
41,5632,0.000005713
42,5632,0.000005774
43,5632,0.000005514
44,5632,0.000005790
45,5632,0.000005542
46,5632,0.000005753
47,5632,0.000005856
48,5632,0.000005431
49,5632,0.000005659
50,5632,0.000005707
51,5632,0.000005650
52,5632,0.000005615
53,5632,0.000005696
54,5632,0.000005739
55,5632,0.000005606
56,5632,0.000005612
57,5632,0.000005747
58,5632,0.000005531
59,5632,0.000005845
60,5632,0.000005707
61,5632,0.000005654
62,5632,0.000005860
63,5632,0.000005867
64,5632,0.000005649
65,5632,0.000005811
66,5632,0.000005585
67,5632,0.000005693
68,5632,0.000005994
69,5632,0.000005775
70,5632,0.000005645
71,5632,0.000005635
72,5632,0.000005811
73,5632,0.000005796
74,5632,0.000005677
75,5632,0.000005728
76,5632,0.000005714
77,5632,0.000005525
78,5632,0.000005683
79,5632,0.000005800
80,5632,0.000005563
81,5632,0.000005721
82,5632,0.000005511
83,5632,0.000005635
84,5632,0.000005503
85,5632,0.000005825
86,5632,0.000005617
87,5632,0.000005605
88,5632,0.000005828
89,5632,0.000005519
90,5632,0.000005767
91,5632,0.000005589
92,5632,0.000005775
93,5632,0.000005577
94,5632,0.000005647
95,5632,0.000006041
96,5632,0.000005681
97,5632,0.000005655
98,5632,0.000005594
99,5632,0.000005878
0,5888,0.000007830
1,5888,0.000005660
2,5888,0.000005795
3,5888,0.000005577
4,5888,0.000005934
5,5888,0.000005785
6,5888,0.000005668
7,5888,0.000005748
8,5888,0.000005504
9,5888,0.000005658
10,5888,0.000005801
11,5888,0.000005933
12,5888,0.000005994
13,5888,0.000005769
14,5888,0.000006002
15,5888,0.000005929
16,5888,0.000005617
17,5888,0.000006104
18,5888,0.000005639
19,5888,0.000005668
20,5888,0.000005559
21,5888,0.000018541
22,5888,0.000006033
23,5888,0.000005756
24,5888,0.000005641
25,5888,0.000005683
26,5888,0.000005686
27,5888,0.000005903
28,5888,0.000005609
29,5888,0.000014653
30,5888,0.000005742
31,5888,0.000005780
32,5888,0.000005535
33,5888,0.000005964
34,5888,0.000005863
35,5888,0.000005580
36,5888,0.000005683
37,5888,0.000005606
38,5888,0.000005695
39,5888,0.000005805
40,5888,0.000005573
41,5888,0.000005674
42,5888,0.000005749
43,5888,0.000005879
44,5888,0.000005765
45,5888,0.000005648
46,5888,0.000005775
47,5888,0.000005746
48,5888,0.000005828
49,5888,0.000005812
50,5888,0.000018227
51,5888,0.000005823
52,5888,0.000005600
53,5888,0.000005774
54,5888,0.000005757
55,5888,0.000005767
56,5888,0.000018560
57,5888,0.000005470
58,5888,0.000005661
59,5888,0.000005710
60,5888,0.000005655
61,5888,0.000005772
62,5888,0.000005627
63,5888,0.000005889
64,5888,0.000005748
65,5888,0.000005808
66,5888,0.000005633
67,5888,0.000005781
68,5888,0.000005570
69,5888,0.000005793
70,5888,0.000005669
71,5888,0.000005603
72,5888,0.000005808
73,5888,0.000005714
74,5888,0.000005674
75,5888,0.000005785
76,5888,0.000006048
77,5888,0.000005708
78,5888,0.000005817
79,5888,0.000006017
80,5888,0.000005697
81,5888,0.000006118
82,5888,0.000007701
83,5888,0.000005596
84,5888,0.000005713
85,5888,0.000005803
86,5888,0.000005785
87,5888,0.000005750
88,5888,0.000005633
89,5888,0.000005675
90,5888,0.000005889
91,5888,0.000005998
92,5888,0.000005792
93,5888,0.000005734
94,5888,0.000005690
95,5888,0.000005788
96,5888,0.000005907
97,5888,0.000005707
98,5888,0.000005766
99,5888,0.000006162
0,6144,0.000005609
1,6144,0.000005699
2,6144,0.000005872
3,6144,0.000005550
4,6144,0.000005699
5,6144,0.000005856
6,6144,0.000005904
7,6144,0.000005608
8,6144,0.000005823
9,6144,0.000005745
10,6144,0.000005797
11,6144,0.000005694
12,6144,0.000005613
13,6144,0.000005612
14,6144,0.000006072
15,6144,0.000005678
16,6144,0.000005663
17,6144,0.000005982
18,6144,0.000005838
19,6144,0.000005799
20,6144,0.000006086
21,6144,0.000005883
22,6144,0.000005770
23,6144,0.000005664
24,6144,0.000005827
25,6144,0.000005679
26,6144,0.000005739
27,6144,0.000005622
28,6144,0.000005661
29,6144,0.000005677
30,6144,0.000005407
31,6144,0.000005797
32,6144,0.000005793
33,6144,0.000005863
34,6144,0.000005698
35,6144,0.000005893
36,6144,0.000006136
37,6144,0.000005897
38,6144,0.000005559
39,6144,0.000005635
40,6144,0.000005615
41,6144,0.000005702
42,6144,0.000005552
43,6144,0.000005548
44,6144,0.000005632
45,6144,0.000005862
46,6144,0.000005636
47,6144,0.000005602
48,6144,0.000005661
49,6144,0.000005669
50,6144,0.000005744
51,6144,0.000005717
52,6144,0.000005801
53,6144,0.000005784
54,6144,0.000005861
55,6144,0.000005590
56,6144,0.000005868
57,6144,0.000005760
58,6144,0.000005645
59,6144,0.000005860
60,6144,0.000005954
61,6144,0.000005580
62,6144,0.000005831
63,6144,0.000005767
64,6144,0.000005896
65,6144,0.000005900
66,6144,0.000005610
67,6144,0.000005747
68,6144,0.000005785
69,6144,0.000005573
70,6144,0.000005597
71,6144,0.000005650
72,6144,0.000005711
73,6144,0.000005713
74,6144,0.000005477
75,6144,0.000005758
76,6144,0.000005783
77,6144,0.000005736
78,6144,0.000005784
79,6144,0.000005841
80,6144,0.000006016
81,6144,0.000005562
82,6144,0.000005905
83,6144,0.000005635
84,6144,0.000005713
85,6144,0.000005671
86,6144,0.000005686
87,6144,0.000005685
88,6144,0.000005644
89,6144,0.000005855
90,6144,0.000005662
91,6144,0.000005611
92,6144,0.000006061
93,6144,0.000005669
94,6144,0.000006028
95,6144,0.000005567
96,6144,0.000008785
97,6144,0.000005883
98,6144,0.000005847
99,6144,0.000005595
0,6400,0.000005771
1,6400,0.000005667
2,6400,0.000005670
3,6400,0.000005658
4,6400,0.000005732
5,6400,0.000005844
6,6400,0.000005755
7,6400,0.000005531
8,6400,0.000005757
9,6400,0.000008102
10,6400,0.000005812
11,6400,0.000005485
12,6400,0.000008018
13,6400,0.000005733
14,6400,0.000005931
15,6400,0.000008518
16,6400,0.000005638
17,6400,0.000005663
18,6400,0.000005952
19,6400,0.000005772
20,6400,0.000005529
21,6400,0.000005769
22,6400,0.000005614
23,6400,0.000005850
24,6400,0.000005986
25,6400,0.000005694
26,6400,0.000005684
27,6400,0.000006167
28,6400,0.000006862
29,6400,0.000005632
30,6400,0.000006588
31,6400,0.000005986
32,6400,0.000005712
33,6400,0.000005989
34,6400,0.000005776
35,6400,0.000006090
36,6400,0.000005604
37,6400,0.000005700
38,6400,0.000005753
39,6400,0.000005678
40,6400,0.000005614
41,6400,0.000005633
42,6400,0.000005518
43,6400,0.000006190
44,6400,0.000005799
45,6400,0.000005519
46,6400,0.000005631
47,6400,0.000005894
48,6400,0.000005568
49,6400,0.000005864
50,6400,0.000007705
51,6400,0.000005793
52,6400,0.000005531
53,6400,0.000005758
54,6400,0.000005881
55,6400,0.000005588
56,6400,0.000006326
57,6400,0.000006054
58,6400,0.000005849
59,6400,0.000005590
60,6400,0.000005611
61,6400,0.000005561
62,6400,0.000005925
63,6400,0.000005838
64,6400,0.000005697
65,6400,0.000007301
66,6400,0.000006188
67,6400,0.000005708
68,6400,0.000005778
69,6400,0.000007322
70,6400,0.000005689
71,6400,0.000005566
72,6400,0.000005535
73,6400,0.000017747
74,6400,0.000005689
75,6400,0.000005704
76,6400,0.000005591
77,6400,0.000005642
